ActCost,Act Gate Count,sim Cost 0,sim Gate Count 0,sim Runtime 0,sim Transpile Time 0,sim Cost 1,sim Gate Count 1,sim Runtime 1,sim Transpile Time 1,sim Cost 2,sim Gate Count 2,sim Runtime 2,sim Transpile Time 2,sim Cost 3,sim Gate Count 3,sim Runtime 3,sim Transpile Time 3,Cost 0,Gate Count 0,Runtime 0,Transpile Time 0,Qubits 0,Cost 1,Gate Count 1,Runtime 1,Transpile Time 1,Qubits 1,Cost 2,Gate Count 2,Runtime 2,Transpile Time 2,Qubits 2,Cost 3,Gate Count 3,Runtime 3,Transpile Time 3,Qubits 3
10,8,16.0,16.0,0.1073747504684945,0.0040135383605957,3.0,3.0,0.1036375848388745,0.0050439834594726,3.0,3.0,0.0993254064443329,0.0140388011932373,3.0,3.0,0.0948647348878696,0.0165767669677734,16.0,16.0,0.062685489654541,0.0060207843780517,"{2: 6, 6: 6, 3: 2, 5: 2}",3.0,3.0,0.0802555084228515,0.0115277767181396,"{5: 2, 6: 1}",3.0,3.0,0.0803039073944091,0.0135438442230224,"{5: 2, 3: 1}",3.0,3.0,0.0829401016235351,0.0200393199920654,"{1: 2, 3: 1}"
10,9,31.0,31.0,0.1065461495487802,0.0060231685638427,8.0,8.0,0.1034032388193819,0.0075337886810302,8.0,8.0,0.0991093958924375,0.0173258781433105,8.0,8.0,0.0946535549421205,0.0200738906860351,31.0,31.0,0.0617187023162841,0.0075099468231201,"{4: 13, 6: 7, 0: 5, 2: 5, 5: 1}",8.0,8.0,0.0900354385375976,0.0155603885650634,"{4: 3, 0: 2, 2: 2, 5: 1}",8.0,8.0,0.0777065753936767,0.0162463188171386,"{3: 3, 1: 2, 6: 2, 5: 1}",8.0,8.0,0.079686164855957,0.0170462131500244,"{3: 3, 1: 2, 4: 2, 5: 1}"
10,10,22.0,22.0,0.1070254154737996,0.0040392875671386,5.0,5.0,0.1035893988825439,0.0080206394195556,5.0,5.0,0.0991634407965823,0.0120680332183837,5.0,5.0,0.0947366657295584,0.0160799026489257,22.0,22.0,0.0706472396850586,0.0055212974548339,"{1: 6, 3: 6, 6: 6, 4: 3, 0: 1}",5.0,5.0,0.079341173171997,0.0115463733673095,"{0: 1, 1: 1, 3: 1, 4: 1, 6: 1}",5.0,5.0,0.0777349472045898,0.0152325630187988,"{1: 1, 3: 1, 4: 1, 5: 1, 6: 1}",5.0,5.0,0.0807185173034668,0.0175724029541015,"{0: 1, 1: 1, 2: 1, 3: 1, 5: 1}"
11,1,30.0,6.0,0.1090876925717386,0.0080678462982177,15.0,3.0,0.1041896277002226,0.0065135955810546,15.0,3.0,0.0997056584757508,0.0080385208129882,15.0,3.0,0.0953123248013331,0.0135045051574707,30.0,6.0,0.0677797794342041,0.0040092468261718,"{'1,3': 2, '1,0': 2, '3,1': 1, '0,1': 1}",15.0,3.0,0.0840318202972412,0.0080204010009765,"{'5,3': 2, '3,5': 1}",15.0,3.0,0.0832934379577636,0.0089943408966064,"{'1,3': 2, '3,1': 1}",15.0,3.0,0.1764814853668213,0.0125389099121093,"{'1,3': 2, '3,1': 1}"
11,3,45.0,13.0,0.1089944220164713,0.0067408084869384,12.0,4.0,0.1039933538664562,0.0080265998840332,12.0,4.0,0.0994626412624193,0.0075190067291259,12.0,4.0,0.095219133141857,0.0194997787475585,45.0,13.0,0.061793565750122,0.0045442581176757,"{'4': 5, '1,3': 2, '4,5': 2, '3,1': 1, '1,0': 1, '5,4': 1, '5,3': 1}",12.0,4.0,0.0801489353179931,0.0125291347503662,"{'2': 2, '1,3': 1, '5,4': 1}",12.0,4.0,0.0800225734710693,0.0120058059692382,"{'0': 2, '1,3': 1, '5,6': 1}",12.0,4.0,0.0785098075866699,0.0200521945953369,"{'0': 2, '1,3': 1, '5,4': 1}"
11,4,59.0,19.0,0.1090195838196753,0.0080275535583496,14.0,10.0,0.1034705083657737,0.008019208908081,14.0,10.0,0.0989636307729942,0.0085480213165283,14.0,10.0,0.094650207716029,0.0174887180328369,59.0,19.0,0.0661814212799072,0.003509521484375,"{'0': 3, '3': 3, '4': 3, '1,2': 2, '4,5': 2, '3,5': 2, '2,1': 1, '5,4': 1, '5,3': 1, '3,1': 1}",14.0,10.0,0.0866003036499023,0.0075218677520751,"{'4': 3, '5': 3, '6': 3, '5,3': 1}",14.0,10.0,0.0829658508300781,0.0115268230438232,"{'0': 3, '1': 3, '2': 3, '1,3': 1}",14.0,10.0,0.0827200412750244,0.0185449123382568,"{'4': 3, '5': 3, '6': 3, '5,3': 1}"
11,5,58.0,18.0,0.1090433505537252,0.0065250396728515,13.0,9.0,0.1035753590994727,0.0100424289703369,13.0,9.0,0.0990101249332373,0.0080337524414062,13.0,9.0,0.0947094226552271,0.0175275802612304,58.0,18.0,0.071946382522583,0.0104365348815917,"{'0': 3, '6': 3, '0,1': 2, '1,3': 2, '5,6': 2, '1': 1, '1,0': 1, '3,1': 1, '4': 1, '6,5': 1, '3,5': 1}",13.0,9.0,0.0782270431518554,0.0075161457061767,"{'1': 3, '3': 3, '0': 1, '2': 1, '1,3': 1}",13.0,9.0,0.0837559700012207,0.0142931938171386,"{'3': 3, '5': 3, '4': 1, '5,3': 1, '6': 1}",13.0,9.0,0.0835614204406738,0.0160417556762695,"{'3': 3, '5': 3, '4': 1, '5,3': 1, '6': 1}"
11,6,65.0,25.0,0.1087043207734399,0.0095348358154296,13.0,9.0,0.1034945382883537,0.0065281391143798,13.0,9.0,0.0991021586723576,0.0120356082916259,13.0,9.0,0.0948482162231956,0.0235626697540283,65.0,25.0,0.0699348449707031,0.0095596313476562,"{'1': 5, '5': 5, '2': 4, '1,2': 2, '4,5': 2, '3,5': 2, '2,1': 1, '4': 1, '5,4': 1, '5,3': 1, '1,3': 1}",13.0,9.0,0.089113712310791,0.01605224609375,"{'1': 3, '0': 2, '2': 2, '3': 1, '1,3': 1}",13.0,9.0,0.0879509449005127,0.0185122489929199,"{'5': 3, '4': 2, '6': 2, '3': 1, '5,3': 1}",13.0,9.0,0.0901746749877929,0.0241022109985351,"{'1': 3, '0': 2, '2': 2, '3': 1, '1,3': 1}"
11,7,19.0,15.0,0.1076291396195642,0.0050275325775146,9.0,5.0,0.1038545483448566,0.0120384693145751,9.0,5.0,0.099347495293057,0.0125596523284912,9.0,5.0,0.0950170691604283,0.0207610130310058,19.0,15.0,0.0687172412872314,0.0060093402862548,"{'6': 11, '4': 2, '1': 1, '1,0': 1}",9.0,5.0,0.0937726497650146,0.0100266933441162,"{'4': 2, '1': 1, '1,0': 1, '6': 1}",9.0,5.0,0.0894186496734619,0.0137174129486083,"{'4': 2, '5': 1, '5,3': 1, '6': 1}",9.0,5.0,0.0882954597473144,0.0220568180084228,"{'6': 2, '4': 1, '5': 1, '5,3': 1}"
11,8,26.0,26.0,0.1068260929811131,0.0055160522460937,7.0,7.0,0.1035190557418353,0.0100338459014892,7.0,7.0,0.0990919955539038,0.0140333175659179,7.0,7.0,0.0947480864922017,0.0216484069824218,26.0,26.0,0.1830575466156005,0.0035059452056884,"{6: 8, 3: 6, 0: 5, 2: 5, 4: 2}",7.0,7.0,0.0874066352844238,0.0153322219848632,"{6: 3, 0: 2, 2: 2}",7.0,7.0,0.0882689952850341,0.0155694484710693,"{6: 3, 1: 2, 3: 2}",7.0,7.0,0.0802516937255859,0.0200738906860351,"{6: 3, 1: 2, 3: 2}"
11,9,25.0,25.0,0.1068501119375043,0.0040245056152343,10.0,10.0,0.1033904901020108,0.0120513439178466,10.0,10.0,0.0989638575954408,0.0160694122314453,10.0,10.0,0.0945602760176322,0.0210897922515869,25.0,25.0,0.0682771205902099,0.0060210227966308,"{4: 8, 1: 6, 5: 5, 2: 3, 6: 2, 3: 1}",10.0,10.0,0.0888698101043701,0.0165386199951171,"{2: 3, 4: 3, 5: 2, 1: 1, 3: 1}",10.0,10.0,0.084571361541748,0.0186464786529541,"{1: 3, 3: 3, 4: 2, 0: 1, 6: 1}",10.0,10.0,0.0872461795806884,0.0200567245483398,"{3: 3, 5: 3, 2: 2, 0: 1, 4: 1}"
11,10,20.0,20.0,0.1072106897557475,0.0070235729217529,8.0,8.0,0.1035069789649975,0.0120446681976318,8.0,8.0,0.0990458084469458,0.0145609378814697,8.0,8.0,0.0946769019579783,0.0210890769958496,20.0,20.0,0.0652804374694824,0.0045113563537597,"{0: 11, 1: 3, 2: 3, 4: 2, 5: 1}",8.0,8.0,0.0865273475646972,0.0135326385498046,"{1: 3, 4: 2, 0: 1, 2: 1, 5: 1}",8.0,8.0,0.085320234298706,0.0153915882110595,"{5: 3, 2: 2, 0: 1, 1: 1, 3: 1}",8.0,8.0,0.0807201862335205,0.0220701694488525,"{1: 3, 4: 2, 3: 1, 5: 1, 6: 1}"
11,11,43.0,43.0,0.1058923257883009,0.0080246925354003,7.0,7.0,0.1035192750656103,0.0100433826446533,7.0,7.0,0.099137954850973,0.0160317420959472,7.0,7.0,0.0947231493789745,0.0205640792846679,43.0,43.0,0.0694048404693603,0.0080175399780273,"{1: 11, 4: 10, 2: 6, 5: 6, 0: 5, 6: 5}",7.0,7.0,0.0877261161804199,0.0164301395416259,"{0: 2, 6: 2, 1: 1, 2: 1, 5: 1}",7.0,7.0,0.0886971950531005,0.0155417919158935,"{1: 2, 3: 2, 4: 1, 5: 1, 6: 1}",7.0,7.0,0.0919148921966552,0.0200505256652832,"{3: 2, 5: 2, 0: 1, 1: 1, 2: 1}"
12,2,16.0,4.0,0.108650477195781,0.0065193176269531,16.0,4.0,0.1041771342082121,0.0085062980651855,16.0,4.0,0.0996750652892013,0.0092442035675048,16.0,4.0,0.0953226354988372,0.0164887905120849,16.0,4.0,0.0753462314605712,0.0045089721679687,"{'4,5': 2, '2': 1, '5,4': 1}",16.0,4.0,0.0878474712371826,0.0060126781463623,"{'4,5': 2, '2': 1, '5,4': 1}",16.0,4.0,0.0896553993225097,0.0090696811676025,"{'5,3': 2, '3,5': 1, '6': 1}",16.0,4.0,0.0856075286865234,0.0155436992645263,"{'1,3': 2, '0': 1, '3,1': 1}"
12,3,58.0,14.0,0.1094609146363279,0.0070264339447021,13.0,5.0,0.1039351807151897,0.0080330371856689,13.0,5.0,0.0995079724837101,0.0120260715484619,13.0,5.0,0.0950476353960038,0.0145785808563232,58.0,14.0,0.0687074661254882,0.0045161247253417,"{'2': 3, '0,1': 2, '5,6': 2, '6,5': 2, '3,5': 2, '1,0': 1, '5,3': 1, '3,1': 1}",13.0,5.0,0.0928752422332763,0.005521535873413,"{'2': 3, '1,3': 1, '5,4': 1}",13.0,5.0,0.0865623950958252,0.0132243633270263,"{'6': 3, '1,2': 1, '5,3': 1}",13.0,5.0,0.0847198963165283,0.0173659324645996,"{'2': 3, '1,3': 1, '5,4': 1}"
12,4,72.0,16.0,0.1098999065348637,0.0086522102355957,12.0,4.0,0.1039367847817672,0.0055668354034423,12.0,4.0,0.0994741447944225,0.008019208908081,12.0,4.0,0.0977351935572618,0.1289043426513672,72.0,16.0,0.0717663764953613,0.0065293312072753,"{'0,1': 2, '1,3': 2, '5,6': 2, '6,5': 2, '4,5': 2, '1,0': 1, '3,1': 1, '1': 1, '4': 1, '5,3': 1, '5,4': 1}",12.0,4.0,0.0848348140716552,0.0085136890411376,"{'1': 1, '2,1': 1, '5,3': 1, '6': 1}",12.0,4.0,0.0893154144287109,0.0120337009429931,"{'1': 1, '2,1': 1, '5,3': 1, '6': 1}",12.0,4.0,0.086728811264038,0.0165557861328125,"{'0': 1, '1,3': 1, '5': 1, '6,5': 1}"
12,5,15.0,11.0,0.1079081808213999,0.0070171356201171,9.0,5.0,0.1037626736154732,0.0080435276031494,9.0,5.0,0.0993361672200739,0.0120670795440673,9.0,5.0,0.0950126168877941,0.0205674171447753,15.0,11.0,0.070094347000122,0.0080213546752929,"{'1': 6, '6': 3, '5,4': 1, '4': 1}",9.0,5.0,0.0842859745025634,0.0100460052490234,"{'6': 3, '5,4': 1, '4': 1}",9.0,5.0,0.0937159061431884,0.0140013694763183,"{'0': 3, '1,3': 1, '3': 1}",9.0,5.0,0.0842776298522949,0.0200679302215576,"{'6': 3, '5,3': 1, '3': 1}"
12,6,18.0,14.0,0.1077450442715276,0.0075314044952392,14.0,10.0,0.1035514552880634,0.0115389823913574,14.0,10.0,0.0991253436754592,0.0155797004699707,14.0,10.0,0.0949099912445236,0.0287847518920898,18.0,14.0,0.0680289268493652,0.0085475444793701,"{'5': 8, '2': 4, '4': 1, '5,4': 1}",14.0,10.0,0.0875477790832519,0.0120143890380859,"{'5': 5, '2': 3, '4': 1, '5,4': 1}",14.0,10.0,0.0857584476470947,0.0157058238983154,"{'3': 5, '2': 3, '1': 1, '3,1': 1}",14.0,10.0,0.0757975578308105,0.0261180400848388,"{'3': 5, '2': 3, '1': 1, '3,1': 1}"
12,7,21.0,21.0,0.1070828867889857,0.0040023326873779,6.0,6.0,0.1036232704365865,0.0120294094085693,6.0,6.0,0.0992085252786262,0.0165643692016601,6.0,6.0,0.0947229769229738,0.0180206298828125,21.0,21.0,0.0676846504211425,0.0075128078460693,"{5: 6, 6: 6, 0: 5, 4: 3, 1: 1}",6.0,6.0,0.0902915000915527,0.0130233764648437,"{4: 3, 0: 2, 1: 1}",6.0,6.0,0.0861961841583252,0.0165207386016845,"{2: 3, 1: 2, 5: 1}",6.0,6.0,0.0837299823760986,0.0195751190185546,"{0: 3, 1: 2, 5: 1}"
12,8,39.0,23.0,0.1077500611275436,0.0080385208129882,11.0,7.0,0.1036454555009344,0.0080184936523437,11.0,7.0,0.0993234733336465,0.0165870189666748,11.0,7.0,0.094953404428671,0.0230646133422851,39.0,23.0,0.0711679458618164,0.0080339908599853,"{'0': 6, '3': 5, '6': 5, '4': 2, '5,6': 2, '1': 1, '6,5': 1, '4,5': 1}",11.0,7.0,0.0864863395690918,0.0144488811492919,"{'1': 2, '5': 2, '0': 1, '2': 1, '3,1': 1}",11.0,7.0,0.1000232696533203,0.0130796432495117,"{'1': 2, '5': 2, '4': 1, '3,5': 1, '6': 1}",11.0,7.0,0.0931005477905273,0.0256237983703613,"{'1': 2, '5': 2, '0': 1, '2': 1, '3,1': 1}"
12,9,23.0,23.0,0.107001188159822,0.0055217742919921,13.0,13.0,0.1031694082107608,0.0100460052490234,13.0,13.0,0.0987533909749049,0.0145256519317626,13.0,13.0,0.0943863926027807,0.0211367607116699,23.0,23.0,0.0794546604156494,0.0080647468566894,"{6: 10, 3: 5, 1: 3, 2: 3, 0: 1, 5: 1}",13.0,13.0,0.1859784126281738,0.0163328647613525,"{1: 3, 2: 3, 6: 3, 3: 2, 0: 1, 5: 1}",13.0,13.0,0.0894219875335693,0.0165386199951171,"{0: 3, 1: 3, 3: 3, 4: 2, 2: 1, 5: 1}",13.0,13.0,0.0809218883514404,0.020097017288208,"{0: 3, 1: 3, 3: 3, 4: 2, 2: 1, 5: 1}"
12,10,30.0,30.0,0.1066503477942484,0.0080180168151855,11.0,11.0,0.1033208901820624,0.0115609169006347,11.0,11.0,0.0988127734099537,0.012035846710205,11.0,11.0,0.0945716065706904,0.024118423461914,30.0,30.0,0.0799164772033691,0.0080287456512451,"{4: 11, 0: 8, 6: 5, 1: 4, 2: 1, 3: 1}",11.0,11.0,0.0950043201446533,0.0203115940093994,"{0: 3, 1: 3, 6: 2, 2: 1, 3: 1, 4: 1}",11.0,11.0,0.0918450355529785,0.0200526714324951,"{3: 3, 4: 3, 1: 2, 0: 1, 5: 1, 6: 1}",11.0,11.0,0.0921747684478759,0.0250947475433349,"{3: 3, 4: 3, 1: 2, 0: 1, 5: 1, 6: 1}"
12,11,21.0,21.0,0.1071753591756562,0.0080232620239257,10.0,10.0,0.1033909780974104,0.0120725631713867,10.0,10.0,0.0989756462483516,0.0165820121765136,10.0,10.0,0.0944448842964653,0.0160722732543945,21.0,21.0,0.0703396797180175,0.0040149688720703,"{1: 6, 6: 6, 3: 4, 0: 2, 2: 2, 5: 1}",10.0,10.0,0.0843591690063476,0.0144920349121093,"{3: 3, 0: 2, 2: 2, 1: 1, 5: 1, 6: 1}",10.0,10.0,0.0937902927398681,0.0160410404205322,"{1: 3, 4: 2, 5: 2, 0: 1, 3: 1, 6: 1}",10.0,10.0,0.085468053817749,0.0221080780029296,"{5: 3, 1: 2, 2: 2, 0: 1, 3: 1, 6: 1}"
12,12,12.0,12.0,0.107607788508506,0.0040028095245361,4.0,4.0,0.1036140922595435,0.0065584182739257,4.0,4.0,0.0991398993923462,0.0085084438323974,4.0,4.0,0.0948398496025668,0.0180306434631347,12.0,12.0,0.0712873935699462,0.0035068988800048,"{1: 4, 0: 3, 4: 2, 2: 1, 3: 1, 6: 1}",4.0,4.0,0.0900509357452392,0.0110466480255126,"{0: 1, 2: 1, 3: 1, 6: 1}",4.0,4.0,0.0972912311553955,0.0115253925323486,"{1: 1, 4: 1, 5: 1, 6: 1}",4.0,4.0,0.0893254280090332,0.0120446681976318,"{1: 1, 4: 1, 5: 1, 6: 1}"
13,2,18.0,6.0,0.1084647039522448,0.0035133361816406,18.0,6.0,0.1040375505517089,0.0075087547302246,18.0,6.0,0.0995763800336573,0.0100250244140625,18.0,6.0,0.0952751020307374,0.019493818283081,18.0,6.0,0.0657451152801513,0.0040266513824462,"{'3': 3, '1,3': 2, '3,1': 1}",18.0,6.0,0.0922095775604248,0.0100233554840087,"{'3': 3, '1,3': 2, '3,1': 1}",18.0,6.0,0.0822424888610839,0.0117726325988769,"{'1': 3, '3,1': 2, '1,3': 1}",18.0,6.0,0.0823044776916503,0.0160398483276367,"{'1': 3, '3,1': 2, '1,3': 1}"
13,3,47.0,11.0,0.1092300894032625,0.0044047832489013,17.0,5.0,0.1040968477373227,0.0075511932373046,17.0,5.0,0.0995900030431094,0.0080814361572265,17.0,5.0,0.095297585720703,0.0179355144500732,47.0,11.0,0.0679748058319091,0.0060174465179443,"{'1,2': 2, '3,5': 2, '1,3': 2, '0': 1, '2,1': 1, '5,3': 1, '3,1': 1, '1': 1}",17.0,5.0,0.0965807437896728,0.0075256824493408,"{'1,3': 2, '2': 1, '3,1': 1, '1': 1}",17.0,5.0,0.1906046867370605,0.0126688480377197,"{'5,3': 2, '3,5': 1, '5': 1, '6': 1}",17.0,5.0,0.0854392051696777,0.016047716140747,"{'5,3': 2, '3,5': 1, '5': 1, '6': 1}"
13,4,33.0,13.0,0.108505588267103,0.0080196857452392,15.0,7.0,0.1037607245784479,0.005519151687622,15.0,7.0,0.0994030090851042,0.0125339031219482,15.0,7.0,0.0951723368884788,0.0250728130340576,33.0,13.0,0.072261095046997,0.0100183486938476,"{'6': 5, '0': 3, '3,5': 2, '4,5': 1, '5,3': 1, '6,5': 1}",15.0,7.0,0.0907914638519287,0.0100245475769042,"{'6': 3, '5': 2, '1,2': 1, '5,3': 1}",15.0,7.0,0.0921981334686279,0.0147230625152587,"{'4': 3, '5': 2, '1,0': 1, '5,3': 1}",15.0,7.0,0.0852224826812744,0.0245397090911865,"{'2': 3, '1': 2, '1,3': 1, '5,4': 1}"
13,5,85.0,29.0,0.1092199254111861,0.012052297592163,12.0,4.0,0.1040394995887342,0.0100331306457519,12.0,4.0,0.0995550917167122,0.0115389823913574,12.0,4.0,0.0953147857232662,0.0236589908599853,85.0,29.0,0.0787630081176757,0.0115694999694824,"{'2': 5, '1': 5, '0': 5, '1,3': 3, '0,1': 2, '4,5': 2, '5,3': 2, '3,5': 2, '3,1': 1, '1,0': 1, '5,4': 1}",12.0,4.0,0.0955743789672851,0.0130531787872314,"{'4': 2, '5,3': 1, '6,5': 1}",12.0,4.0,0.0998578071594238,0.0120472908020019,"{'0': 2, '1,3': 1, '2,1': 1}",12.0,4.0,0.0867860317230224,0.0216081142425537,"{'6': 2, '5,3': 1, '4,5': 1}"
13,6,35.0,19.0,0.1080752699840348,0.0120356082916259,11.0,7.0,0.1037500126276121,0.0125648975372314,11.0,7.0,0.0993113227965067,0.0160586833953857,11.0,7.0,0.094965922333134,0.023608922958374,35.0,19.0,0.074364423751831,0.0080344676971435,"{'4': 7, '3': 5, '2': 3, '3,5': 2, '5,3': 1, '5,6': 1}",11.0,7.0,0.0959033966064453,0.0181689262390136,"{'2': 3, '1': 2, '0': 1, '1,3': 1}",11.0,7.0,0.0974481105804443,0.0156667232513427,"{'6': 3, '5': 2, '4': 1, '5,3': 1}",11.0,7.0,0.0855336189270019,0.0256142616271972,"{'6': 3, '5': 2, '4': 1, '5,3': 1}"
13,7,34.0,18.0,0.1080526278072765,0.0085151195526123,12.0,8.0,0.1036335870816829,0.0100383758544921,12.0,8.0,0.0991616148677083,0.0120849609375,12.0,8.0,0.094930493057344,0.024604320526123,34.0,18.0,0.0660147666931152,0.0100350379943847,"{'0': 6, '1': 3, '5': 3, '1,3': 2, '2': 2, '3,1': 1, '2,1': 1}",12.0,8.0,0.0914928913116455,0.01102876663208,"{'4': 3, '3': 3, '5,3': 1, '6': 1}",12.0,8.0,0.0907607078552246,0.0140547752380371,"{'0': 3, '3': 3, '2': 1, '1,3': 1}",12.0,8.0,0.086587905883789,0.0260999202728271,"{'4': 3, '3': 3, '5,3': 1, '6': 1}"
13,8,48.0,20.0,0.1085242496004507,0.0115597248077392,13.0,9.0,0.1036096558548017,0.0115337371826171,13.0,9.0,0.0990999489853236,0.011939525604248,13.0,9.0,0.0948139414002441,0.0220723152160644,48.0,20.0,0.0691912174224853,0.0100350379943847,"{'0': 6, '2': 3, '1,3': 2, '5,6': 2, '1': 1, '3': 1, '3,1': 1, '4': 1, '6,5': 1, '3,5': 1, '5': 1}",13.0,9.0,0.0819869041442871,0.0120251178741455,"{'2': 3, '1': 1, '4': 1, '5': 1, '5,3': 1, '3': 1, '6': 1}",13.0,9.0,0.0891997814178466,0.0200600624084472,"{'6': 3, '0': 1, '1': 1, '2': 1, '1,3': 1, '3': 1, '5': 1}",13.0,9.0,0.1835036277770996,0.0245535373687744,"{'2': 3, '1': 1, '4': 1, '5': 1, '5,3': 1, '3': 1, '6': 1}"
13,9,21.0,21.0,0.1071757594415457,0.0080406665802001,8.0,8.0,0.1034145010952326,0.0080235004425048,8.0,8.0,0.0990799132939716,0.0160439014434814,8.0,8.0,0.0946419252989465,0.0195682048797607,21.0,21.0,0.066211462020874,0.0080220699310302,"{0: 9, 4: 6, 2: 4, 3: 1, 5: 1}",8.0,8.0,0.0854239463806152,0.016026496887207,"{0: 3, 2: 3, 3: 1, 5: 1}",8.0,8.0,0.0863683223724365,0.0180940628051757,"{2: 3, 3: 3, 1: 1, 5: 1}",8.0,8.0,0.084810733795166,0.0200302600860595,"{0: 3, 3: 3, 1: 1, 5: 1}"
13,10,36.0,36.0,0.1063005467365314,0.0080235004425048,6.0,6.0,0.1036235171758335,0.0120401382446289,6.0,6.0,0.0990817561366267,0.011052131652832,6.0,6.0,0.0948548672751215,0.0237555503845214,36.0,36.0,0.0672147274017334,0.0050165653228759,"{1: 10, 6: 9, 2: 6, 3: 6, 5: 5}",6.0,6.0,0.0895092487335205,0.01454758644104,"{6: 3, 5: 2, 2: 1}",6.0,6.0,0.0797100067138671,0.0162868499755859,"{5: 3, 0: 2, 1: 1}",6.0,6.0,0.0817370414733886,0.0202515125274658,"{5: 3, 2: 2, 1: 1}"
13,11,19.0,19.0,0.1072808270189448,0.0075373649597167,11.0,11.0,0.103285628402123,0.0100276470184326,11.0,11.0,0.0988248800823384,0.0125622749328613,11.0,11.0,0.094502091900177,0.0210957527160644,19.0,19.0,0.0681025981903076,0.0098447799682617,"{0: 5, 1: 5, 2: 4, 4: 2, 6: 2, 5: 1}",11.0,11.0,0.0861604213714599,0.0160183906555175,"{0: 3, 2: 3, 1: 2, 4: 2, 5: 1}",11.0,11.0,0.0837557315826416,0.0176324844360351,"{1: 3, 3: 3, 0: 2, 2: 2, 4: 1}",11.0,11.0,0.0822021961212158,0.0220561027526855,"{3: 3, 5: 3, 4: 2, 6: 2, 2: 1}"
13,12,18.0,18.0,0.1073041934871052,0.0060174465179443,8.0,8.0,0.1035068144721661,0.0120375156402587,8.0,8.0,0.0990920254494507,0.0165705680847167,8.0,8.0,0.0947220278247022,0.0230512619018554,18.0,18.0,0.0652644634246826,0.0055127143859863,"{4: 8, 3: 4, 5: 4, 0: 1, 6: 1}",8.0,8.0,0.0889616012573242,0.014289379119873,"{3: 3, 5: 2, 0: 1, 4: 1, 6: 1}",8.0,8.0,0.0842347145080566,0.0183978080749511,"{1: 3, 6: 2, 3: 1, 4: 1, 5: 1}",8.0,8.0,0.0834438800811767,0.0205347537994384,"{1: 3, 4: 2, 3: 1, 5: 1, 6: 1}"
13,13,33.0,33.0,0.1064752635817282,0.0080127716064453,8.0,8.0,0.103414550443082,0.0080256462097167,8.0,8.0,0.098987292863753,0.0120165348052978,8.0,8.0,0.0946527379610583,0.020038366317749,33.0,33.0,0.0662839412689209,0.0040161609649658,"{3: 15, 2: 6, 0: 5, 5: 5, 4: 1, 6: 1}",8.0,8.0,0.0825419425964355,0.013620376586914,"{3: 2, 5: 2, 0: 1, 2: 1, 4: 1, 6: 1}",8.0,8.0,0.0841610431671142,0.0120673179626464,"{4: 2, 6: 2, 0: 1, 1: 1, 3: 1, 5: 1}",8.0,8.0,0.18086838722229,0.0200552940368652,"{0: 2, 2: 2, 1: 1, 3: 1, 4: 1, 5: 1}"
14,3,49.0,13.0,0.1091507101230203,0.0060250759124755,19.0,7.0,0.1039913195799959,0.0080344676971435,19.0,7.0,0.0995020756187333,0.0093300342559814,19.0,7.0,0.0951819522204392,0.0179793834686279,49.0,13.0,0.0704226493835449,0.0040130615234375,"{'2': 3, '0,1': 2, '3,5': 2, '3,1': 2, '1,0': 1, '5,3': 1, '1,3': 1, '5': 1}",19.0,7.0,0.0802438259124755,0.0099999904632568,"{'2': 3, '1,3': 2, '0': 1, '3,1': 1}",19.0,7.0,0.0888962745666503,0.0109980106353759,"{'6': 3, '5,3': 2, '4': 1, '3,5': 1}",19.0,7.0,0.0805706977844238,0.0160293579101562,"{'2': 3, '1,3': 2, '0': 1, '3,1': 1}"
14,4,61.0,17.0,0.1093330398663949,0.0090739727020263,16.0,8.0,0.1037369468782093,0.0070211887359619,16.0,8.0,0.099348750863223,0.0127105712890625,16.0,8.0,0.0949922471337366,0.0197780132293701,61.0,17.0,0.0703649520874023,0.010035753250122,"{'3,5': 4, '5': 3, '1': 3, '1,2': 2, '5,3': 2, '3,1': 2, '2,1': 1}",16.0,8.0,0.0879738330841064,0.0120282173156738,"{'3': 3, '1': 3, '3,1': 1, '0,1': 1}",16.0,8.0,0.0823864936828613,0.0133159160614013,"{'3': 3, '5': 3, '3,5': 1, '6,5': 1}",16.0,8.0,0.0847535133361816,0.0165927410125732,"{'3': 3, '1': 3, '3,1': 1, '2,1': 1}"
14,5,15.0,7.0,0.1082453901559056,0.0040245056152343,14.0,6.0,0.1039225830443861,0.0100212097167968,14.0,6.0,0.0994271157710054,0.0110461711883544,14.0,6.0,0.0951683317495084,0.0223627090454101,15.0,7.0,0.0706393718719482,0.0045058727264404,"{'5': 4, '1': 1, '1,2': 1, '3,1': 1}",14.0,6.0,0.0873570442199707,0.0080218315124511,"{'5': 3, '1': 1, '1,2': 1, '3,1': 1}",14.0,6.0,0.0824270248413086,0.0133411884307861,"{'0': 3, '1': 1, '1,3': 1, '2,1': 1}",14.0,6.0,0.0800395011901855,0.0200905799865722,"{'4': 3, '5': 1, '5,3': 1, '6,5': 1}"
